Date,삼성전자,삼성전자우,SK하이닉스,TIGER TOP10,TIGER 차이나전기차SOLACTIVE,TIGER 2차전지테마,KODEX 2차전지산업,강원랜드,대한항공,SPY,AAPL,QQQ,MSFT,GOOGL,SPYD,ARKK,KO,RSP,IIVI,TSLA,AMZN,O,ARKG,VZ,JPM,PRNT,VGAC,SCHB,TLT,EWU,VWO,EWG,VWOB,VTIP,EWH,EWJ,VTEB,LQD,EWA
1999-08-05,3660.0,2260.0,504184.0,,,,,,13823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-06,3540.0,2220.0,527263.0,,,,,,13490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-09,3600.0,2240.0,606264.0,,,,,,13793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-10,4000.0,2570.0,633781.0,,,,,,14035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-11,3710.0,2500.0,621354.0,,,,,,14277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-12,3800.0,2610.0,624905.0,,,,,,14277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-13,3700.0,2540.0,621354.0,,,,,,13641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-16,3800.0,2720.0,588511.0,,,,,,13914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-17,3680.0,2660.0,530814.0,,,,,,13793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-18,3680.0,2520.0,532589.0,,,,,,13429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-19,3560.0,2400.0,514836.0,,,,,,13369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-20,3520.0,2310.0,518387.0,,,,,,13309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-23,3700.0,2450.0,556556.0,,,,,,13703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-24,3850.0,2580.0,571646.0,,,,,,13914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-25,3990.0,2730.0,603601.0,,,,,,15730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-26,4240.0,2900.0,612478.0,,,,,,15305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-27,4480.0,3140.0,647984.0,,,,,,14821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-30,4340.0,3140.0,624905.0,,,,,,14518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-31,4480.0,3360.0,665737.0,,,,,,14216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-01,4370.0,3480.0,663961.0,,,,,,13733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-02,4500.0,3720.0,630231.0,,,,,,13733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-03,4820.0,3600.0,669287.0,,,,,,13490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-06,4900.0,3570.0,681714.0,,,,,,13793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-07,4820.0,3580.0,669287.0,,,,,,14882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-08,4760.0,3500.0,697692.0,,,,,,14518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-09,4760.0,3380.0,718996.0,,,,,,14398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-10,4630.0,3260.0,699467.0,,,,,,14943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,5000.0,3740.0,704793.0,,,,,,15184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,4740.0,3540.0,674613.0,,,,,,14701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-15,4660.0,3480.0,670175.0,,,,,,14277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-16,4360.0,3240.0,607152.0,,,,,,13733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-17,4370.0,3300.0,628455.0,,,,,,13853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-20,4420.0,3380.0,624905.0,,,,,,13461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-21,4800.0,3660.0,706569.0,,,,,,13853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-22,4710.0,3570.0,718996.0,,,,,,13490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-27,4400.0,3400.0,718108.0,,,,,,12825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-28,4350.0,3360.0,695029.0,,,,,,12039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-29,4120.0,3200.0,616028.0,,,,,,10890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,3940.0,3100.0,585848.0,,,,,,10586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-01,3930.0,3010.0,589399.0,,,,,,10345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-04,3800.0,2930.0,550342.0,,,,,,9135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-05,3840.0,2840.0,467791.0,,,,,,7774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-06,4180.0,3060.0,529039.0,,,,,,8772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-07,4160.0,3080.0,522825.0,,,,,,9316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-08,4000.0,2940.0,495308.0,,,,,,9256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-11,3900.0,2840.0,470454.0,,,,,,9316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-12,4070.0,2920.0,475780.0,,,,,,9497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-13,4160.0,3020.0,459802.0,,,,,,9981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,4160.0,3050.0,470454.0,,,,,,9890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-15,4070.0,2990.0,470454.0,,,,,,9861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-18,3870.0,2830.0,436723.0,,,,,,9557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-19,3680.0,2750.0,421633.0,,,,,,9437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-20,3640.0,2720.0,413644.0,,,,,,9406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-21,3640.0,2680.0,410094.0,,,,,,9256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-22,3740.0,2700.0,401217.0,,,,,,9135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-25,3590.0,2530.0,355947.0,,,,,,8591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-26,3640.0,2500.0,363936.0,,,,,,9437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-27,3650.0,2480.0,355059.0,,,,,,9376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-28,3880.0,2760.0,372812.0,,,,,,9679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-29,4000.0,2800.0,354172.0,,,,,,9497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-01,4160.0,2870.0,376363.0,,,,,,10284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,4160.0,2910.0,408318.0,,,,,,10284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-03,4240.0,2960.0,404768.0,,,,,,9800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-04,4380.0,3000.0,452701.0,,,,,,9800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-05,4320.0,2940.0,500634.0,,,,,,9981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-08,4200.0,2810.0,472229.0,,,,,,10404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-09,4430.0,3000.0,481106.0,,,,,,11010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-10,4320.0,2940.0,464240.0,,,,,,10768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-11,4330.0,3020.0,499574.0,,,,,,10768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-12,4600.0,3200.0,557481.0,,,,,,10465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-15,4540.0,3160.0,553555.0,,,,,,10042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-16,4700.0,3260.0,533925.0,,,,,,10193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-17,4520.0,2780.0,484851.0,,,,,,9285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-18,4550.0,3000.0,502518.0,,,,,,9437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-19,4640.0,3200.0,496629.0,,,,,,10042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-22,4520.0,3100.0,497611.0,,,,,,9557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-23,4440.0,3140.0,480925.0,,,,,,9467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-24,4530.0,3150.0,477000.0,,,,,,9074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-25,4450.0,3120.0,463259.0,,,,,,8469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-26,4520.0,3200.0,432833.0,,,,,,8107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-29,4760.0,3380.0,461296.0,,,,,,8347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-30,4800.0,3480.0,467185.0,,,,,,9589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-01,5100.0,3670.0,471111.0,,,,,,9981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-02,5000.0,3600.0,471111.0,,,,,,10042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-03,5120.0,3640.0,457370.0,,,,,,10586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-06,5500.0,3900.0,460314.0,,,,,,10284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-07,5570.0,3960.0,423018.0,,,,,,9679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-08,5470.0,3910.0,412222.0,,,,,,10465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-09,5400.0,3920.0,428907.0,,,,,,10284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-10,5320.0,3820.0,435777.0,,,,,,11373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-13,5160.0,3640.0,424981.0,,,,,,11070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-14,5110.0,3540.0,412222.0,,,,,,10980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-15,4890.0,3400.0,402407.0,,,,,,10617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-16,4780.0,3300.0,402407.0,,,,,,10465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-17,4900.0,3300.0,462277.0,,,,,,10526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-20,4970.0,3300.0,461296.0,,,,,,10404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-21,5040.0,3300.0,438722.0,,,,,,9437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-22,5280.0,3400.0,437740.0,,,,,,9256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-23,5580.0,3600.0,414185.0,,,,,,7894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-24,5460.0,3590.0,431851.0,,,,,,7078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-27,5220.0,3390.0,450500.0,,,,,,6775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-28,5320.0,3540.0,473074.0,,,,,,7774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-04,6110.0,4070.0,505462.0,,,,,,7488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-05,5580.0,3500.0,453444.0,,,,,,8313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-06,5620.0,3520.0,429888.0,,,,,,7361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-07,5540.0,3450.0,425962.0,,,,,,7614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-10,5770.0,3560.0,422037.0,,,,,,7457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-11,5770.0,3620.0,437740.0,,,,,,7488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-12,5720.0,3510.0,443629.0,,,,,,7044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-13,5710.0,3570.0,461296.0,,,,,,7265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-14,5830.0,3600.0,447555.0,,,,,,7075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-17,6100.0,3770.0,488777.0,,,,,,6821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-18,6100.0,3730.0,490740.0,,,,,,6472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-19,5960.0,3590.0,480925.0,,,,,,5838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-20,6040.0,3600.0,530000.0,,,,,,5450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-21,5880.0,3520.0,522148.0,,,,,,5522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-24,5700.0,3390.0,530000.0,,,,,,5457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-25,5440.0,3110.0,508407.0,,,,,,5268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-26,5480.0,3240.0,519203.0,,,,,,5425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-27,5520.0,3230.0,510370.0,,,,,,5997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-28,5820.0,3400.0,543740.0,,,,,,5926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,5580.0,3300.0,518222.0,,,,,,6029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-01,5320.0,3130.0,480925.0,,,,,,6727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-02,5250.0,3120.0,469148.0,,,,,,6821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-03,5130.0,3120.0,452462.0,,,,,,6663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-07,5240.0,3150.0,451481.0,,,,,,6663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-08,5430.0,3260.0,468166.0,,,,,,6727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-09,5720.0,3370.0,459333.0,,,,,,6440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-10,5760.0,3260.0,457370.0,,,,,,5908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-11,5700.0,3160.0,437740.0,,,,,,5692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-14,5380.0,2880.0,410259.0,,,,,,5463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-15,5200.0,2700.0,419092.0,,,,,,5463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-16,5000.0,2600.0,410259.0,,,,,,5604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-17,5080.0,2700.0,398481.0,,,,,,5794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-18,5300.0,2760.0,398481.0,,,,,,5502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-21,5070.0,2590.0,365111.0,,,,,,5172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-22,5120.0,2610.0,343518.0,,,,,,5013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-23,5140.0,2640.0,365111.0,,,,,,5522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-24,5070.0,2520.0,346462.0,,,,,,5108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-25,5120.0,2400.0,345481.0,,,,,,5089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-28,4800.0,2040.0,306222.0,,,,,,4886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,5120.0,2060.0,351370.0,,,,,,4918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-02,5880.0,2360.0,403388.0,,,,,,5204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-03,6000.0,2710.0,463259.0,,,,,,5026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-06,5640.0,2870.0,435777.0,,,,,,5425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-07,5620.0,2780.0,440685.0,,,,,,5559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-08,5920.0,2920.0,452462.0,,,,,,5457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-09,5620.0,2930.0,441666.0,,,,,,5584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-10,5540.0,2840.0,415166.0,,,,,,5425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-13,5180.0,2540.0,371000.0,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-14,5210.0,2540.0,386703.0,,,,,,5121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-15,5400.0,2600.0,403388.0,,,,,,5077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-16,5400.0,2590.0,394555.0,,,,,,5331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-17,5480.0,2600.0,408296.0,,,,,,5457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-20,5660.0,2740.0,435777.0,,,,,,5432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-21,5880.0,2970.0,445592.0,,,,,,5584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-22,6200.0,3360.0,471111.0,,,,,,6092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-23,6200.0,3400.0,451481.0,,,,,,5863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-24,6800.0,3900.0,495648.0,,,,,,6136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-27,6800.0,3850.0,490740.0,,,,,,6536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-28,7030.0,3940.0,508407.0,,,,,,6409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-29,7660.0,3980.0,524111.0,,,,,,7171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-30,7050.0,3580.0,500555.0,,,,,,7171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,6700.0,3400.0,482888.0,,,,,,6663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-03,7100.0,3590.0,498592.0,,,,,,6789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-04,6800.0,3320.0,486814.0,,,,,,6948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-06,6680.0,3270.0,459333.0,,,,,,6631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-07,7200.0,3500.0,479944.0,,,,,,6854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10,7300.0,3500.0,483870.0,,,,,,7424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-11,7100.0,3420.0,471111.0,,,,,,6981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-12,6910.0,3400.0,476018.0,,,,,,7297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-14,6260.0,3170.0,443629.0,,,,,,7329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17,5520.0,2700.0,377870.0,,,,,,6346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-18,6040.0,2950.0,426944.0,,,,,,6631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-19,6000.0,2970.0,437740.0,,,,,,6727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-20,6020.0,2990.0,431851.0,,,,,,6789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-21,6050.0,3050.0,422037.0,,,,,,7044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24,5800.0,2980.0,424000.0,,,,,,6821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-25,5640.0,2840.0,411240.0,,,,,,6854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-26,5600.0,2780.0,350388.0,,,,,,6536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-27,5400.0,2780.0,317018.0,,,,,,6340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-28,6000.0,2980.0,345481.0,,,,,,6472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-02,6280.0,3070.0,341555.0,,,,,,6333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-03,6180.0,3020.0,341555.0,,,,,,6219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-04,6180.0,3020.0,343518.0,,,,,,6073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-08,6560.0,3170.0,350388.0,,,,,,5964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-09,6370.0,3140.0,342537.0,,,,,,5775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-10,6350.0,3150.0,335666.0,,,,,,5508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-12,6160.0,3060.0,321925.0,,,,,,5153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-15,6440.0,3210.0,328796.0,,,,,,4474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-16,6800.0,3360.0,343518.0,,,,,,4506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-17,6920.0,3300.0,345481.0,,,,,,3997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-18,6800.0,3200.0,335666.0,,,,,,3807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-19,6900.0,3200.0,333703.0,,,,,,3820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-22,6670.0,2910.0,319962.0,,,,,,3502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-23,6380.0,2720.0,315055.0,,,,,,3554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-24,6200.0,2530.0,314074.0,,,,,,3896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-25,6000.0,2540.0,330759.0,,,,,,4480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-26,5600.0,2390.0,296407.0,,,,,,4061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-29,5460.0,2330.0,271870.0,,,,,,4245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-30,5800.0,2640.0,312111.0,,,,,,4474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,6160.0,2820.0,345481.0,,,,,,4512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-01,6300.0,2800.0,353333.0,,,,,,4379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-02,6620.0,2900.0,365111.0,,,,,,4474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-05,6740.0,2970.0,379833.0,,,,,,5102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-07,6800.0,2970.0,388666.0,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-08,6530.0,2850.0,411240.0,,,,,,4854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-09,7020.0,3200.0,439703.0,,,,,,5013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-12,7190.0,3260.0,431851.0,,,,,,5204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-13,7060.0,3160.0,406333.0,,,,,,4822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-14,7640.0,3400.0,438722.0,,,,,,4759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-15,7000.0,3080.0,404370.0,,,,,,4506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-16,6740.0,3040.0,398481.0,,,,,,4728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-19,6700.0,3000.0,389648.0,,,,,,4506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-20,7140.0,3270.0,403388.0,,,,,,4632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-21,7080.0,3210.0,410259.0,,,,,,4747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-22,7040.0,3200.0,431851.0,,,,,,4753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-23,7000.0,3200.0,434796.0,,,,,,4873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-26,7210.0,3300.0,451481.0,,,,,,5268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-27,7310.0,3340.0,457370.0,,,,,,6029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-28,7520.0,3390.0,463259.0,,,,,,6092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-29,7490.0,3320.0,437740.0,,,,,,5794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
